q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.0155516283634304,-0.0117392696776068,-0.0048342790296642,-0.99979823588645,-0.0052363070888644,-0.0121877922499409,-0.0035364342341573,-0.9999055349250562
