q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7747310687204734,-0.0079822705232645,-0.0162367957987178,-0.6320316189174632,0.7709836734933407,0.0051505856394623,-0.0157306727620147,-0.636639410452613
