q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.0291018105208408,-0.028694214724863,-0.0070937559624401,-0.9991391052425032,-0.0138239301219927,-0.0118240453040331,-0.0048987693576547,-0.9998223038621028
