q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.1758348839154652,0.029817303702785,0.0125590227211718,-0.983887620856859,0.1525774130897041,0.0418474528301742,0.0062927037999582,-0.9873848708148794
