time,Gyr_X,Gyr_Y,Gyr_Z
0.0,-0.0282930875296542,0.0005802851479758,-0.0019183359526001
0.0100000000000051,-0.0279881153633,0.0046837159845729,-0.0037935698977476
0.0200000000000102,-0.0285346020402727,-0.0001843675650052,-0.0053231017861292
0.0300000000000011,-0.0284308367332696,0.0010085773781753,-0.0047656191915611
0.0400000000000062,-0.0270061758717456,0.0022500005103196,-0.0056759059698853
0.0500000000000113,-0.0245380219477177,-0.0001055424090541,-0.0066568398487369
0.0600000000000022,-0.0251156317260216,0.0025923193133471,-0.0079233175832673
0.0700000000000073,-0.025953838273179,0.0018411413128632,-0.011680738695248
0.0800000000000125,-0.0242714011124815,0.0035989119904769,-0.0127552241683926
0.0900000000000034,-0.0273754538641532,0.0034187834499512,-0.0153742927510603
0.1000000000000085,-0.0261994279243614,0.0044101543679593,-0.0153684901598861
0.1099999999999994,-0.0250005519581778,0.0039743439455438,-0.0162049709966005
0.1200000000000045,-0.0289688979735601,0.0012652264198591,-0.0187361484953919
0.1300000000000096,-0.0307050039995233,-0.0001881483651216,-0.0179148305893425
0.1400000000000005,-0.0295302458212466,-0.001499536892032,-0.0154843293020131
0.1500000000000056,-0.0294747965527592,-0.001716347502312,-0.0168238921704991
0.1600000000000108,-0.0228791070234067,-0.0018366778346807,-0.0161930232392751
0.1700000000000017,-0.0163990974957167,-0.0009258039721903,-0.0128634967220562
0.1800000000000068,-0.0110035808002087,0.000560203964177,-0.012889131062114
0.1900000000000119,-0.0052582300560297,0.0028403277339791,-0.0102070661266218
0.2000000000000028,-0.0024736079715958,0.0033772460589915,-0.013450567932607
0.2100000000000079,-0.0002997499730062,0.0025994158205278,-0.0152002945737222
0.2199999999999988,0.0015641671198087,0.0028649635588704,-0.0129091505679101
0.2300000000000039,0.0030416683938307,0.0017238460737647,-0.0138222598250546
0.2400000000000091,0.0013179565758341,-0.0005816624756982,-0.0083651359127626
0.25,0.0012345444268865,0.0031848973634129,-0.0071483724540871
0.2600000000000051,-0.00407952795625,0.0030565704403909,-0.0058900029149516
0.2700000000000102,-0.0077852528861427,0.0016153574420316,-0.0038039403738237
0.2800000000000011,-0.0118145849000485,-0.0004438405633427,-0.007665302431705
0.2900000000000062,-0.0143150350605764,0.0030014578980215,-0.0039861968083589
0.3000000000000113,-0.0180429321498949,0.0013259014566572,0.0010225318354108
0.3100000000000023,-0.0144051919489945,-0.004142618786312,0.0035463100039541
0.3200000000000074,-0.0123762511376359,0.0001463261548811,0.0046384340020078
0.3300000000000125,-0.0094033009119571,-0.0005620512906425,0.0065518466214481
0.3400000000000034,-0.0070766517499194,-0.0014211092980981,0.0072023524840441
0.3500000000000085,-0.0090803701565692,0.0003276525652712,0.005784852985502
0.3599999999999994,-0.0034244895794022,0.0024803545544509,0.0052518289499292
0.3700000000000045,-0.0085477303652513,0.0057881066103609,0.0076714548818027
0.3800000000000096,-0.0105984625741889,0.0069689203619026,0.0030677433848975
