q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7082762067079013,0.0487312321305956,-0.0159650683241534,-0.7040669360769357,0.7047478479901035,0.0529884836439925,-0.0201215404100071,-0.707186585578951
