q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.6784855072713489,-0.290705117840693,-0.2943499874524591,-0.6070466062036907,0.6821583986149408,-0.2984793716948652,-0.2807451036950283,-0.6056002947123779
