q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7701178925770616,0.0044122615631481,-0.0159266800470356,-0.637687110326025,0.678702652103635,-0.2928766584145305,-0.2909312182560916,-0.6074080552315464
