q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7018299209832449,0.0648558922803884,-0.0269116331371865,-0.7088718439237904,0.7046905542595905,0.0751017514246196,-0.0316964544290109,-0.7048129796646442
