q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.6785408282306109,-0.2908765959228351,-0.2942305518160138,-0.6069605251408172,0.6822238314246142,-0.2984411399000222,-0.280709033430585,-0.605562147706306
