time,Gyr_X,Gyr_Y,Gyr_Z
0.0,-0.0234176849986161,0.0213116035825227,0.0687676162799338
0.0100000000000051,-0.0094996150741813,0.019657184901709,0.0780055344145081
0.0200000000000102,-0.0111747991806297,0.0148822813535974,0.0848962222905884
0.0300000000000011,-0.0098395486475471,0.0072520225566259,0.0879910823437319
0.0400000000000062,-0.0221549733879568,0.0064041898030893,0.087648673143316
0.0500000000000113,-0.0151564390032512,0.0044376277722868,0.0935143552410527
0.0600000000000022,-0.0119977048254874,0.0029803584163042,0.0981275152007781
0.0700000000000073,-0.0162977690817729,0.0056365869977456,0.0981808578570326
0.0800000000000125,-0.0095627583266058,0.0026205812837346,0.1030339263943815
0.0900000000000034,-0.0096785911074025,0.0028439557671505,0.0981117222902024
0.1000000000000085,-0.010212977519708,-0.0039192047864269,0.0956748218330771
0.1100000000000136,-0.0063559854123856,-0.0049822443753671,0.0914067658209744
0.1200000000000045,-0.0084427071081431,-0.010468078708413,0.0858038591878389
0.1300000000000096,-0.0113614434906438,-0.0189683843224287,0.0759331522312897
0.1400000000000005,-0.0103758644355918,-0.0169552900759216,0.0725891857281622
0.1500000000000056,-0.0117135460582896,-0.0174214810913389,0.0623191232478885
0.1600000000000108,-0.0097509473408873,-0.0245244385020668,0.0561089038327698
0.1700000000000017,-0.0122215702265311,-0.0289497149410392,0.0570548856958167
0.1800000000000068,-0.0202058874528538,-0.0324650829054238,0.052003416772603
0.1900000000000119,-0.0166667850359871,-0.0322267803828558,0.0406633125513998
0.2000000000000028,-0.0160490182850709,-0.0380604679903168,0.0469569983834233
0.2100000000000079,-0.0110508212247669,-0.0401314929251221,0.0435760469594617
0.220000000000013,-0.0105678746104263,-0.0360621021248256,0.0378836770458985
0.2300000000000039,-0.0187520042253009,-0.0333392096231328,0.035605889962516
0.2400000000000091,-0.0325134213253204,-0.0353623708731788,0.0317561424561901
0.25,-0.0357099006129509,-0.0232174028898133,0.0326222334146042
0.2600000000000051,-0.0368063242928737,-0.0194039480275729,0.0310554342656233
0.2700000000000102,-0.036084091202772,-0.0174136492988964,0.032962595548649
0.2800000000000011,-0.0408851532568501,-0.0129121398521122,0.0313676523852069
0.2900000000000062,-0.0379803204988647,-0.0088012430947897,0.0343033961585447
0.3000000000000113,-0.0370446897166958,-0.0048691909518008,0.0316770044779698
0.3100000000000023,-0.0379962102102202,0.0064865067246195,0.030891936023396
0.3200000000000074,-0.0308549806665326,0.0042171882672663,0.0335434352513702
0.3300000000000125,-0.0165640393483753,0.0026735188012172,0.0374965098934455
0.3400000000000034,-0.0102102010233711,0.0100021503351416,0.0431679493622385
0.3500000000000085,-0.0027825899302562,0.0057578368555443,0.0538009196774256
0.3600000000000136,0.0009878052155153,0.0009065410310854,0.0562725413726265
0.3700000000000045,0.0043479035669654,-0.0040823960578114,0.0583341456027526
0.3800000000000096,0.0038226946137025,-0.0142463078864815,0.0593206905631746
0.3900000000000005,0.0100477021691424,-0.0161711114589451,0.0586733977347288
0.4000000000000057,0.0013274092985183,-0.0148798638689801,0.0593288004627304
0.4100000000000108,0.0086966621282016,-0.0207990561301336,0.0570246056359218
0.4200000000000017,0.0101137968355281,-0.0195742862732052,0.0537024376776836
0.4300000000000068,0.0104732323462087,-0.0218037033424446,0.0486458362321812
0.4400000000000119,-0.004543794370024,-0.0256145794901824,0.0436953679214988
