q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7015347260508398,0.0648223533769995,-0.0269781291636886,-0.7091645246704927,0.7047399101345284,0.075192449537276,-0.0317558658151842,-0.7047512833896417
