q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.3580848348011793,-0.3117880109525243,-0.5780050400783049,0.6636818974145353,0.0568290056258557,-0.5498178283096243,-0.343281000569992,0.759360898677388
