q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.0660285291775583,0.5754380077674063,0.3873906834878478,0.7172445823414387,0.3532156879809451,0.3356208327560849,0.610056167627841,0.6248430256660399
