q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.0472214294391012,0.5558972223139276,0.3940984320093797,0.7303662373858311,-0.0671722725135843,0.5767549190490486,0.3866774373670459,0.7164650784157874
