q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.0476791943660452,0.5564703692026416,0.3938686551364599,0.7300239072284394,-0.0671279602413345,0.5767121652956984,0.3866976850266668,0.7164927185595134
