time,Gyr_X,Gyr_Y,Gyr_Z
0.0,0.000345,0.004905,0.00368
0.0024999999999977,-0.000943,-0.002936,0.001933
0.0049999999999954,0.007118,-0.00477,-0.000666
0.0074999999999931,0.002838,-0.000481,0.000874
0.0099999999999909,0.001391,0.001923,0.002491
0.012500000000017,-0.001381,0.002909,0.000597
0.0150000000000147,-0.001034,0.004088,-0.000329
0.0175000000000125,0.000656,0.001694,0.001081
0.0200000000000102,-0.001828,0.000349,0.000634
0.0225000000000079,-0.005859,0.000139,-0.000992
0.0250000000000056,-0.003508,-0.001226,0.000428
0.0275000000000034,-0.001779,0.001115,0.000695
0.0300000000000011,-0.003156,0.000565,0.002865
0.0324999999999988,-0.002229,0.005312,0.001539
0.0349999999999965,-0.003722,0.000685,0.001129
0.0374999999999943,-0.004768,0.002655,0.003224
0.039999999999992,-0.003442,0.002597,0.001534
0.0424999999999897,-0.00487,-0.000378,0.001549
0.0450000000000159,-0.005226,0.002781,0.002342
0.0475000000000136,-0.002302,-0.001271,0.002573
0.0500000000000113,-0.00506,0.004742,6.8e-05
0.052500000000009,-0.001521,0.004209,0.001267
0.0550000000000068,-0.002539,0.000501,0.002206
0.0575000000000045,-0.002329,0.001448,0.001245
0.0600000000000022,-0.002998,0.001056,-0.000186
0.0625,-0.003408,-0.002366,0.004036
0.0649999999999977,-0.007322,0.001629,0.000865
0.0674999999999954,-0.006737,0.003242,-8.2e-05
0.0699999999999931,-0.005433,0.001285,0.004787
0.0724999999999909,-0.003479,0.002398,0.000686
0.075000000000017,-0.005822,-0.000434,0.002671
0.0775000000000147,-0.003397,0.00255,0.003243
0.0800000000000125,-0.003538,0.002379,0.004376
0.0825000000000102,-0.006357,0.004838,0.000996
0.0850000000000079,-0.005142,0.0041,-0.001764
0.0875000000000056,-0.006483,0.000264,0.002212
0.0900000000000034,-0.009061,0.000719,0.003817
0.0925000000000011,-0.008635,0.002173,-0.001802
0.0949999999999988,-0.011536,0.004113,0.001664
0.0974999999999965,-0.010681,0.001211,6e-05
0.0999999999999943,-0.010234,0.002266,0.001051
0.102499999999992,-0.010212,-0.001256,0.001047
0.1049999999999897,-0.012629,0.004549,0.002012
0.1075000000000159,-0.007768,0.002309,0.003449
0.1100000000000136,-0.010933,0.001302,0.002705
0.1125000000000113,-0.010432,-0.000842,0.002182
0.1150000000000091,-0.006883,-0.000411,0.004616
