q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.1993353944704778,-0.7405944322152823,-0.2552949812512398,0.5887357302142888,-0.6543984817094204,-0.5967572818889808,0.3088438290121925,0.3467835966852651
