q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.468333052016898,0.00317029690316,0.0004915735686771,0.8835461843964412,0.3612241899740496,0.2980706591272033,0.5717732182225453,0.673606972698843
