q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.5776931149826916,-0.283686398692933,0.7344618360815314,0.2153102492636497,0.3580288271533664,0.3363408666076398,0.6070119039840791,0.6246813017839016
