q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.4517118098265215,0.00320831724331,0.0016600806855478,0.8921565959492944,0.4682768910068242,0.0030323613437586,0.0003776697814145,0.883576491029045
