q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.3535875207831563,0.3352313567792933,0.6098003749805829,0.6250914375128457,0.4786575299380471,0.0036701847846356,0.0016866914241009,0.8779923996534904
