q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.0109771396923708,-0.0184055378180984,0.0168609529958657,-0.9996256792933694,0.030705213032751,-0.0179925505525098,0.0176076574663987,-0.9992089272382596
