q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.998266569402882,0.0114930796816776,0.0027970178526509,-0.0576536401553589,0.998253594740768,0.0086959066650661,0.0033084078972988,-0.0583369199700563
