q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.0624080523450177,-0.0311271191050761,0.0211445974668045,-0.9973408649932266,0.051377335283907,-0.0430894547827426,0.0158126725425007,-0.99762376937474
