q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.7549132927119276,0.0274094724774571,0.0384068012617406,-0.6541246863212673,-0.0138561341668421,-0.0118285632619864,-0.0048952232924824,-0.9998218220056696
