q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.6822697069604957,-0.2978092283468543,-0.2809658038609889,-0.6057024631524544,0.7558353426287766,0.0309583533794019,0.0380745686990961,-0.6529198945815373
