q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.6848761081044022,0.0286699767421914,-0.040299596057545,-0.7269757515872356,0.6987252385953239,0.0354472700200887,-0.031573042469616,-0.7138100075258833
