q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
-0.005283407184878,-0.0124410206998806,-0.0037672597681699,-0.9999013254811776,0.0102971309966045,-0.0120844236033884,-0.0040844642893833,-0.9998653905819492
