q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9997229440724618,-0.0198244803273689,0.0126337439675019,-0.0011889441544309,0.9997186623516332,-0.0202602110652757,0.0122598932758484,-0.0013472231872284
