q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.4085111749972181,-0.0011977601326665,0.0062039453372198,-0.9127312057030044,0.4177237269455524,-0.0168332071307718,-0.0025431622366752,-0.9084143443049536
