q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.4084549179907502,-0.0010059443353099,0.0062156519716185,-0.9127565344846796,0.4178754992890653,-0.0167217963037682,-0.0025996567497779,-0.9083464360781208
