q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9990606214077372,0.0060940409298893,0.0008725317537944,-0.0428949426607543,0.999020423704756,0.0055281680302061,0.0014139731176095,-0.0438820357210359
