q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9998943985130824,0.0072016789142665,-0.005102024712387,-0.011545431425945,0.9998928423904766,0.0073513623723247,-0.0038409793156777,-0.0120626732303022
