q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9982844142566152,0.0132404580712952,0.0032334049672697,-0.0569426344201527,0.9982507571955914,0.0174330377715415,0.0012254883480623,-0.0564802012283392
