q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.99971667631672,-0.0201423534805523,0.012614464827345,-0.0013145218272334,0.9997282060074448,-0.0195783261092113,0.0125823141441829,-0.0013742745992774
