q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9994974562604534,0.0026238614478642,-0.0014999709874596,-0.0315547202019384,0.9995016597707082,0.003013319657971,-0.0018971474358971,-0.0313648346376192
