q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9999973855179508,-0.0017042845638658,2.6509816253747014e-06,0.0015245866195643,0.9999963888906428,0.0017315513060607,-0.0008954718916028,0.0018498826558657
