q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9990335281776638,0.0050619306822154,0.0012766940701145,-0.043643515977853,0.999058191621462,0.0081344699868888,1.914763695578557e-05,-0.0426211190075414
