q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.999986935210776,-0.0013552244959608,-0.0042823159007274,0.002440193609414,0.9999878022184816,-0.0012481509817009,-0.0040933814806109,0.0024661227529604
