q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9999208927187168,0.001993315505326,-0.0023052348232261,-0.0122033147263758,-0.9998983625186284,-0.0055717679541466,0.0058143692239226,0.0117649116001362
