q_init_w,q_init_x,q_init_y,q_init_z,q_final_w,q_final_x,q_final_y,q_final_z
0.9997138151115852,-0.0203621683344752,0.0124465207629696,-0.0016595471233733,0.9997168471372134,-0.0201915100697075,0.0125466302379892,-0.0010538219987824
